t(us) chan[0] chan[1] chan[2] chan[3]
31000.000000 -297412 -291324 8271004 6582681
31250.000000 -297427 -291395 8257155 6571431
31500.000000 -297499 -291404 8249523 6561941
31750.000000 -297552 -291434 8246913 6562491
32000.000000 -297505 -291477 8238072 6564189
32250.000000 -297436 -291475 8232750 6557526
32500.000000 -297428 -291489 8229731 6557158
32750.000000 -297532 -291486 8229078 6550540
33000.000000 -297552 -291499 8226292 6543584
33250.000000 -297470 -291515 8231666 6550279
33500.000000 -297491 -291556 8229823 6557531
33750.000000 -297501 -291527 8232716 6553507
34000.000000 -297472 -291488 8241165 6553317
34250.000000 -297556 -291515 8236577 6556409
34500.000000 -297485 -291505 8240569 6559180
34750.000000 -297489 -291486 8242697 6565553
35000.000000 -297496 -291478 8242598 6563994
35250.000000 -297492 -291481 8248491 6563949
35500.000000 -297554 -291398 8263898 6568865
35750.000000 -297576 -291407 8258227 6574800
36000.000000 -297572 -291511 8259828 6575627
36250.000000 -297520 -291424 8268103 6573090
36500.000000 -297538 -291503 8275995 6573244
36750.000000 -297545 -291508 8275420 6567304
37000.000000 -297508 -291472 8265180 6568736
37250.000000 -297554 -291466 8254020 6574936
37500.000000 -297490 -291483 8257663 6573433
37750.000000 -297559 -291449 8253308 6560727
38000.000000 -297507 -291483 8249885 6559047
38250.000000 -297497 -291504 8256751 6555607
38500.000000 -297470 -291517 8262433 6554281
38750.000000 -297486 -291448 8269203 6563336
39000.000000 -297521 -291416 8273535 6575401
39250.000000 -297525 -291444 8280546 6578327
39500.000000 -297481 -291437 8298430 6584582
39750.000000 -297501 -291414 8312254 6594336
40000.000000 -297540 -291402 8323930 6604603
40250.000000 -297510 -291375 8336363 6609030
40500.000000 -297514 -291392 8344224 6620455
40750.000000 -297503 -291397 8349416 6626547
41000.000000 -297527 -291309 8361861 6632546
41250.000000 -297547 -291355 8369253 6640956
41500.000000 -297485 -291345 8383365 6643702
41750.000000 -297502 -291338 8388607 6647106
42000.000000 -297511 -291244 8388607 6647676
42250.000000 -297470 -291191 8388607 6650664
42500.000000 -297467 -291179 8388607 6654903
42750.000000 -297503 -291206 8388607 6659476
43000.000000 -297455 -291237 8388607 6654676
43250.000000 -297489 -291134 8388607 6653848
43500.000000 -297531 -291107 8388607 6651253
43750.000000 -297495 -291232 8388607 6650598
44000.000000 -297561 -291262 8388607 6657931
44250.000000 -297474 -291259 8388607 6652992
44500.000000 -297512 -291180 8388607 6642720
44750.000000 -297528 -291209 8388607 6637358
45000.000000 -297561 -291217 8387819 6636552
45250.000000 -297510 -291197 8384261 6638946
45500.000000 -297492 -291214 8379153 6635669
45750.000000 -297457 -291189 8366179 6633048
46000.000000 -297450 -291255 8359185 6638823
46250.000000 -297491 -291302 8357176 6634316
46500.000000 -297528 -291279 8352802 6634200
46750.000000 -297560 -291243 8354045 6635243
47000.000000 -297544 -291291 8358418 6634497
47250.000000 -297499 -291328 8371991 6637923
47500.000000 -297471 -291256 8381955 6641341
47750.000000 -297434 -291178 8385733 6638772
48000.000000 -297425 -291189 8385109 6643575
48250.000000 -297464 -291228 8372632 6639241
48500.000000 -297482 -291262 8360015 6634755
48750.000000 -297456 -291273 8350425 6622134
49000.000000 -297471 -291241 8340908 6612874
49250.000000 -297406 -291197 8337162 6611372
49500.000000 -297455 -291261 8328838 6612109
49750.000000 -297510 -291332 8318492 6603925
50000.000000 -297520 -291325 8309277 6594822
50250.000000 -297575 -291351 8302308 6591768
50500.000000 -297472 -291333 8284885 6588573
50750.000000 -297459 -291390 8274193 6582818
51000.000000 -297479 -291356 8263289 6572820
51250.000000 -297450 -291462 8252797 6560532
51500.000000 -297419 -291445 8241657 6553306
51750.000000 -297423 -291507 8230578 6554804
52000.000000 -297544 -291540 8231544 6551464
52250.000000 -297468 -291517 8228999 6550517
52500.000000 -297457 -291618 8222902 6549716
52750.000000 -297507 -291601 8221883 6556242
53000.000000 -297548 -291571 8225592 6552291
53250.000000 -297518 -291609 8225864 6553123
53500.000000 -297495 -291559 8231978 6552538
53750.000000 -297494 -291495 8228944 6558408
54000.000000 -297481 -291532 8225861 6561351
54250.000000 -297526 -291518 8230466 6560055
54500.000000 -297512 -291561 8236122 6565564
54750.000000 -297482 -291508 8238801 6566805
55000.000000 -297495 -291555 8245485 6567736
55250.000000 -297468 -291503 8251418 6564017
55500.000000 -297495 -291519 8257112 6568983
55750.000000 -297506 -291488 8257413 6577058
56000.000000 -297580 -291449 8257573 6579631
56250.000000 -297597 -291458 8260920 6585142
56500.000000 -297538 -291477 8265387 6585205
56750.000000 -297456 -291463 8265571 6578956
57000.000000 -297419 -291471 8268793 6580068
57250.000000 -297437 -291462 8266268 6572681
57500.000000 -297488 -291499 8257481 6560937
57750.000000 -297474 -291468 8256162 6559195
58000.000000 -297472 -291470 8256862 6564190
58250.000000 -297436 -291435 8252543 6571285
58500.000000 -297480 -291493 8256405 6573078
58750.000000 -297413 -291534 8269973 6578733
59000.000000 -297486 -291510 8274356 6580705
59250.000000 -297437 -291484 8284477 6583156
59500.000000 -297421 -291434 8298011 6588753
59750.000000 -297482 -291443 8314269 6602656
60000.000000 -297504 -291409 8325973 6608731
60250.000000 -297519 -291352 8340590 6611445
60500.000000 -297529 -291279 8350501 6621281
60750.000000 -297509 -291240 8355557 6634973
61000.000000 -297484 -291277 8358570 6637386
61250.000000 -297526 -291323 8371836 6639164
61500.000000 -297481 -291375 8373418 6648043
61750.000000 -297421 -291292 8382303 6653521
62000.000000 -297495 -291137 8388607 6657263
62250.000000 -297548 -291208 8388607 6660193
62500.000000 -297547 -291280 8388607 6659842
62750.000000 -297519 -291285 8388607 6661806
63000.000000 -297527 -291278 8388607 6658425
63250.000000 -297497 -291214 8388607 6656011
63500.000000 -297472 -291195 8388607 6649898
63750.000000 -297492 -291216 8388607 6643733
64000.000000 -297527 -291232 8388607 6645541
64250.000000 -297490 -291237 8388607 6647826
64500.000000 -297497 -291218 8388607 6648572
64750.000000 -297562 -291184 8388607 6644654
65000.000000 -297487 -291230 8388607 6640152
65250.000000 -297453 -291272 8388607 6648517
65500.000000 -297464 -291270 8385742 6653248
65750.000000 -297565 -291262 8382135 6646480
66000.000000 -297523 -291194 8373617 6639077
66250.000000 -297447 -291172 8371933 6633116
66500.000000 -297479 -291200 8368408 6626784
66750.000000 -297471 -291243 8363324 6625370
67000.000000 -297455 -291196 8364258 6627512
67250.000000 -297474 -291217 8370403 6635084
67500.000000 -297457 -291274 8377008 6640851
67750.000000 -297448 -291232 8379401 6638682
68000.000000 -297453 -291230 8375058 6637943
68250.000000 -297448 -291287 8368128 6638029
68500.000000 -297475 -291202 8363837 6637461
68750.000000 -297481 -291256 8358596 6636783
69000.000000 -297475 -291275 8349574 6630019
69250.000000 -297485 -291296 8339432 6628512
69500.000000 -297493 -291366 8329038 6616684
69750.000000 -297479 -291336 8313027 6602497
70000.000000 -297496 -291319 8300441 6589338
70250.000000 -297448 -291311 8290259 6582964
70500.000000 -297419 -291375 8291927 6578495
70750.000000 -297501 -291476 8278326 6569477
71000.000000 -297553 -291525 8262340 6567574
71250.000000 -297569 -291426 8252168 6565188
71500.000000 -297617 -291443 8248663 6560702
71750.000000 -297515 -291507 8250407 6551952
72000.000000 -297461 -291511 8241880 6545594
72250.000000 -297496 -291475 8237387 6547889
72500.000000 -297513 -291500 8226832 6552022
72750.000000 -297501 -291574 8217844 6552545
73000.000000 -297536 -291576 8226585 6548789
73250.000000 -297475 -291587 8231925 6549890
73500.000000 -297479 -291545 8232743 6553198
73750.000000 -297549 -291546 8238218 6556278
74000.000000 -297581 -291549 8241200 6559058
74250.000000 -297497 -291533 8232272 6560428
74500.000000 -297483 -291535 8230948 6563657
74750.000000 -297507 -291558 8243638 6562200
75000.000000 -297582 -291554 8252173 6562683
75250.000000 -297623 -291520 8251548 6573542
75500.000000 -297575 -291507 8255107 6578945
75750.000000 -297519 -291548 8256384 6584887
76000.000000 -297504 -291476 8257139 6585446
76250.000000 -297511 -291405 8265532 6585935
76500.000000 -297541 -291488 8270148 6583197
76750.000000 -297491 -291548 8265941 6587579
77000.000000 -297441 -291481 8258971 6585717
77250.000000 -297430 -291403 8245176 6581003
77500.000000 -297478 -291492 8236952 6576780
77750.000000 -297474 -291476 8242207 6575849
78000.000000 -297561 -291496 8247070 6577035
78250.000000 -297579 -291525 8249301 6579090
78500.000000 -297479 -291534 8260460 6579057
78750.000000 -297469 -291547 8274051 6575829
79000.000000 -297505 -291462 8282149 6583949
79250.000000 -297537 -291421 8282469 6586940
79500.000000 -297501 -291461 8294601 6590930
79750.000000 -297501 -291475 8309624 6598386
80000.000000 -297476 -291406 8320718 6606989
80250.000000 -297496 -291428 8335525 6619599
80500.000000 -297526 -291384 8349635 6630043
80750.000000 -297561 -291360 8359523 6642000
81000.000000 -297555 -291352 8367388 6646735
81250.000000 -297523 -291391 8373477 6647827
81500.000000 -297553 -291337 8381679 6655127
81750.000000 -297538 -291239 8384694 6657895
82000.000000 -297514 -291169 8388607 6656187
82250.000000 -297487 -291210 8388607 6656125
82500.000000 -297458 -291241 8388607 6652685
82750.000000 -297465 -291234 8388607 6650212
83000.000000 -297451 -291250 8388607 6658383
83250.000000 -297399 -291197 8388607 6655291
83500.000000 -297392 -291151 8388607 6653434
83750.000000 -297549 -291157 8388607 6651231
84000.000000 -297506 -291149 8388607 6656317
84250.000000 -297467 -291177 8388607 6660735
84500.000000 -297515 -291167 8388607 6649427
84750.000000 -297474 -291223 8388607 6642095
85000.000000 -297535 -291270 8388607 6636626
85250.000000 -297575 -291279 8386480 6635125
85500.000000 -297490 -291251 8378298 6641714
85750.000000 -297474 -291271 8378719 6634143
86000.000000 -297513 -291318 8374162 6628353
86250.000000 -297524 -291318 8367837 6625746
86500.000000 -297478 -291322 8363201 6618548
86750.000000 -297474 -291296 8367214 6615605
87000.000000 -297516 -291310 8377001 6617842
87250.000000 -297493 -291305 8380202 6630235
87500.000000 -297495 -291317 8379871 6638025
87750.000000 -297411 -291154 8387808 6644333
88000.000000 -297450 -291175 8388487 6646903
88250.000000 -297459 -291311 8382672 6641435
88500.000000 -297373 -291242 8376247 6637628
88750.000000 -297487 -291257 8370323 6640731
89000.000000 -297415 -291240 8357878 6638864
89250.000000 -297353 -291275 8344546 6629317
89500.000000 -297436 -291312 8327126 6613983
89750.000000 -297488 -291368 8314880 6607514
90000.000000 -297457 -291401 8308603 6602293
90250.000000 -297458 -291399 8294000 6592398
90500.000000 -297513 -291308 8282980 6585313
90750.000000 -297500 -291355 8279936 6579972
91000.000000 -297471 -291394 8272974 6570563
91250.000000 -297466 -291445 8264943 6557751
91500.000000 -297510 -291473 8254494 6556933
91750.000000 -297509 -291446 8247488 6556593
92000.000000 -297499 -291473 8239340 6550377
92250.000000 -297514 -291520 8234408 6547912
92500.000000 -297534 -291502 8236685 6546786
92750.000000 -297490 -291536 8234209 6544388
93000.000000 -297493 -291592 8234668 6547050
93250.000000 -297526 -291576 8232317 6547944
93500.000000 -297534 -291526 8232215 6546761
93750.000000 -297514 -291499 8226610 6547872
94000.000000 -297516 -291590 8228552 6550759
94250.000000 -297495 -291558 8236297 6553284
94500.000000 -297535 -291487 8233031 6558145
94750.000000 -297523 -291540 8234312 6563455
95000.000000 -297508 -291574 8238192 6567599
95250.000000 -297517 -291546 8239820 6562905
95500.000000 -297541 -291567 8240762 6567949
95750.000000 -297537 -291524 8244357 6583349
96000.000000 -297528 -291550 8254747 6579785
96250.000000 -297510 -291531 8262774 6576477
96500.000000 -297530 -291512 8258755 6583678
96750.000000 -297488 -291471 8254532 6586827
97000.000000 -297470 -291482 8264167 6589467
97250.000000 -297570 -291470 8263146 6579459
97500.000000 -297565 -291488 8248358 6568997
97750.000000 -297541 -291516 8244810 6560262
98000.000000 -297549 -291470 8245852 6559570
98250.000000 -297532 -291452 8249721 6561008
98500.000000 -297495 -291430 8256916 6572883
98750.000000 -297477 -291423 8270862 6586033
99000.000000 -297514 -291445 8282315 6586470
99250.000000 -297554 -291485 8291335 6587315
99500.000000 -297550 -291519 8307378 6596341
99750.000000 -297505 -291415 8317584 6605941
100000.000000 -297543 -291448 8318155 6606567
100250.000000 -297552 -291449 8325099 6615050
100500.000000 -297544 -291408 8335876 6627267
100750.000000 -297561 -291379 8346589 6640402
101000.000000 -297489 -291346 8358520 6655516
101250.000000 -297441 -291335 8368195 6654974
101500.000000 -297439 -291307 8375102 6652565
101750.000000 -297548 -291327 8382988 6663446
102000.000000 -297538 -291329 8388607 6670806
102250.000000 -297540 -291257 8388607 6680947
102500.000000 -297581 -291282 8388607 6685768
102750.000000 -297524 -291245 8388607 6679585
103000.000000 -297516 -291162 8388607 6674398
103250.000000 -297493 -291168 8388607 6674489
103500.000000 -297469 -291170 8388607 6667306
103750.000000 -297506 -291150 8388607 6658373
104000.000000 -297508 -291143 8388607 6654088
104250.000000 -297498 -291136 8388607 6657404
104500.000000 -297543 -291173 8388607 6659959
104750.000000 -297518 -291235 8388607 6654056
105000.000000 -297417 -291201 8386328 6648606
105250.000000 -297443 -291218 8387137 6634959
105500.000000 -297494 -291203 8385193 6630177
105750.000000 -297452 -291203 8375425 6634586
106000.000000 -297516 -291262 8372876 6631035
106250.000000 -297506 -291284 8376633 6626117
106500.000000 -297452 -291277 8374465 6627853
106750.000000 -297474 -291301 8371167 6630980
107000.000000 -297448 -291255 8367657 6624625
107250.000000 -297454 -291206 8378075 6628666
107500.000000 -297432 -291201 8383309 6633653
107750.000000 -297424 -291234 8388607 6632544
108000.000000 -297449 -291179 8386622 6636519
108250.000000 -297489 -291149 8372854 6640766
108500.000000 -297496 -291209 8368484 6634413
108750.000000 -297494 -291271 8365927 6629266
109000.000000 -297429 -291252 8351481 6624706
109250.000000 -297446 -291259 8346718 6618222
109500.000000 -297461 -291250 8340255 6608496
109750.000000 -297419 -291260 8325745 6597608
110000.000000 -297364 -291218 8321090 6596514
110250.000000 -297470 -291264 8320050 6586268
110500.000000 -297483 -291286 8307960 6576688
110750.000000 -297476 -291325 8285689 6573155
111000.000000 -297448 -291421 8275026 6568729
111250.000000 -297441 -291428 8259456 6551243
111500.000000 -297481 -291472 8252386 6540160
111750.000000 -297492 -291457 8248439 6539854
112000.000000 -297518 -291530 8241668 6534972
112250.000000 -297577 -291482 8233288 6530234
112500.000000 -297503 -291512 8228094 6532968
112750.000000 -297486 -291444 8225303 6524610
113000.000000 -297483 -291516 8230626 6522752
113250.000000 -297539 -291494 8226709 6529220
113500.000000 -297519 -291427 8223857 6536221
113750.000000 -297531 -291504 8226270 6543207
114000.000000 -297512 -291564 8238707 6546134
114250.000000 -297528 -291549 8244238 6550256
114500.000000 -297522 -291504 8248951 6555617
114750.000000 -297489 -291521 8251618 6555471
115000.000000 -297483 -291536 8251937 6561872
115250.000000 -297475 -291497 8244979 6563012
115500.000000 -297490 -291555 8243352 6559013
115750.000000 -297467 -291503 8251391 6564944
116000.000000 -297492 -291500 8262203 6569133
116250.000000 -297516 -291468 8268472 6570654
116500.000000 -297479 -291529 8269881 6574659
116750.000000 -297480 -291496 8266482 6574149
117000.000000 -297529 -291433 8267533 6576616
117250.000000 -297526 -291495 8271769 6584670
117500.000000 -297489 -291477 8260539 6580731
117750.000000 -297448 -291449 8248648 6569373
118000.000000 -297507 -291469 8255438 6565197
118250.000000 -297523 -291460 8261858 6568786
118500.000000 -297565 -291514 8258477 6576429
118750.000000 -297515 -291520 8257842 6586079
119000.000000 -297496 -291541 8266381 6590506
119250.000000 -297449 -291486 8280397 6599571
119500.000000 -297492 -291473 8294994 6610482
119750.000000 -297491 -291423 8309136 6617276
120000.000000 -297531 -291418 8319888 6622132
120250.000000 -297507 -291416 8327726 6626586
120500.000000 -297495 -291367 8336741 6632690
120750.000000 -297460 -291344 8350654 6642845
121000.000000 -297466 -291394 8360588 6645275
121250.000000 -297538 -291382 8367471 6654288
121500.000000 -297552 -291334 8379841 6663230
121750.000000 -297468 -291324 8388607 6676037
122000.000000 -297469 -291292 8388607 6683765
122250.000000 -297516 -291271 8388607 6678139
122500.000000 -297518 -291197 8388607 6668179
122750.000000 -297549 -291233 8388607 6675600
123000.000000 -297567 -291163 8388607 6679652
123250.000000 -297479 -291208 8388607 6670103
123500.000000 -297443 -291176 8388607 6672169
123750.000000 -297468 -291158 8388607 6670670
124000.000000 -297540 -291161 8388607 6662091
124250.000000 -297607 -291297 8388607 6655031
124500.000000 -297478 -291256 8388607 6661042
124750.000000 -297452 -291239 8388607 6661011
125000.000000 -297524 -291182 8388607 6655779
125250.000000 -297469 -291166 8388607 6651669
125500.000000 -297478 -291155 8386102 6648631
125750.000000 -297497 -291167 8378520 6643536
126000.000000 -297539 -291223 8371473 6641575
126250.000000 -297508 -291298 8370309 6631798
126500.000000 -297450 -291334 8365695 6625966
126750.000000 -297500 -291265 8366824 6633087
127000.000000 -297513 -291301 8364995 6632416
127250.000000 -297564 -291283 8368751 6631901
127500.000000 -297599 -291270 8372835 6636591
127750.000000 -297546 -291252 8373134 6637362
