t(us) chan[0] chan[1] chan[2] chan[3]
19000.000000 -297816 -295612 5506231 3931506
19250.000000 -297837 -295556 5508316 3946671
19500.000000 -297818 -295520 5524782 3968588
19750.000000 -297876 -295568 5529934 3982802
20000.000000 -297855 -295495 5531870 3987125
20250.000000 -297903 -295478 5533192 3996510
20500.000000 -297946 -295535 5522454 3994835
20750.000000 -297839 -295532 5518670 3994475
21000.000000 -297812 -295543 5523429 3986046
21250.000000 -297831 -295550 5524361 3985191
21500.000000 -297849 -295539 5516813 3984857
21750.000000 -297850 -295478 5518163 3989486
22000.000000 -297814 -295439 5528967 3990245
22250.000000 -297794 -295433 5528929 3981587
22500.000000 -297819 -295509 5518859 3978406
22750.000000 -297817 -295479 5525012 3968286
23000.000000 -297771 -295463 5526719 3966285
23250.000000 -297805 -295529 5520494 3960114
23500.000000 -297833 -295491 5518680 3955177
23750.000000 -297851 -295442 5515274 3945555
24000.000000 -297794 -295486 5511045 3940780
24250.000000 -297802 -295508 5505554 3931895
24500.000000 -297794 -295480 5502757 3933723
24750.000000 -297831 -295484 5511194 3942349
25000.000000 -297893 -295492 5518442 3943936
25250.000000 -297896 -295484 5521659 3955010
25500.000000 -297890 -295394 5522335 3957005
25750.000000 -297904 -295447 5522445 3950678
26000.000000 -297869 -295479 5518589 3949216
26250.000000 -297905 -295486 5517402 3937088
26500.000000 -297835 -295541 5518240 3923328
26750.000000 -297779 -295551 5514945 3908689
27000.000000 -297852 -295507 5503683 3881408
27250.000000 -297925 -295546 5492789 3858198
27500.000000 -297853 -295502 5485910 3843368
27750.000000 -297857 -295491 5479270 3831298
28000.000000 -297827 -295526 5471361 3813593
28250.000000 -297809 -295585 5466365 3786199
28500.000000 -297756 -295584 5459849 3771254
28750.000000 -297838 -295563 5453826 3761447
29000.000000 -297871 -295627 5443404 3746102
29250.000000 -297847 -295622 5442881 3729180
29500.000000 -297828 -295619 5447446 3706748
29750.000000 -297895 -295569 5444691 3695700
30000.000000 -297904 -295560 5433579 3694180
30250.000000 -297845 -295675 5427287 3686954
30500.000000 -297896 -295629 5424138 3675310
30750.000000 -297861 -295623 5420931 3672336
31000.000000 -297816 -295701 5421746 3682878
31250.000000 -297779 -295712 5425639 3687391
31500.000000 -297797 -295722 5424412 3683872
31750.000000 -297907 -295714 5423441 3679884
32000.000000 -297909 -295595 5427758 3681348
32250.000000 -297942 -295625 5425641 3690569
32500.000000 -297978 -295692 5420503 3690647
32750.000000 -297899 -295677 5426650 3694910
33000.000000 -297914 -295724 5431124 3700213
33250.000000 -297921 -295689 5429860 3704225
33500.000000 -297893 -295614 5435404 3716359
33750.000000 -297855 -295633 5447991 3731755
34000.000000 -297831 -295653 5451860 3740045
34250.000000 -297864 -295732 5445897 3746952
34500.000000 -297833 -295719 5444749 3751444
34750.000000 -297835 -295664 5441727 3748651
35000.000000 -297873 -295616 5439256 3739288
35250.000000 -297814 -295665 5437691 3731153
35500.000000 -297830 -295678 5434245 3730890
35750.000000 -297905 -295665 5433223 3730901
36000.000000 -297885 -295684 5434041 3736541
36250.000000 -297812 -295661 5435094 3742214
36500.000000 -297826 -295700 5441547 3747281
36750.000000 -297882 -295730 5454612 3769931
37000.000000 -297862 -295714 5457918 3786808
37250.000000 -297868 -295686 5453387 3803446
37500.000000 -297818 -295719 5466701 3818022
37750.000000 -297824 -295690 5483525 3847271
38000.000000 -297924 -295650 5495534 3867684
38250.000000 -297872 -295631 5500461 3874034
38500.000000 -297849 -295548 5497162 3893215
38750.000000 -297865 -295633 5500147 3914038
39000.000000 -297901 -295553 5514312 3929679
39250.000000 -297855 -295497 5522235 3941224
39500.000000 -297858 -295526 5524209 3952396
39750.000000 -297856 -295532 5523847 3967389
40000.000000 -297834 -295514 5532226 3987725
40250.000000 -297845 -295497 5534756 3995893
40500.000000 -297812 -295492 5532544 3994946
40750.000000 -297859 -295473 5532069 3994628
41000.000000 -297939 -295431 5530865 3996032
41250.000000 -297898 -295396 5532274 3994186
41500.000000 -297860 -295457 5536920 3991822
41750.000000 -297880 -295477 5535228 3992362
42000.000000 -297862 -295509 5536010 3984243
42250.000000 -297913 -295494 5539795 3981484
42500.000000 -297868 -295481 5535476 3980939
42750.000000 -297914 -295462 5520036 3973362
43000.000000 -297969 -295446 5514043 3963753
43250.000000 -297925 -295441 5517201 3959234
43500.000000 -297898 -295480 5518325 3952653
43750.000000 -297873 -295515 5512994 3945322
44000.000000 -297884 -295477 5507098 3939681
44250.000000 -297876 -295471 5508752 3935018
44500.000000 -297893 -295513 5512109 3927523
44750.000000 -297844 -295559 5510078 3928388
45000.000000 -297810 -295485 5506842 3933902
45250.000000 -297899 -295549 5506155 3933574
45500.000000 -297922 -295570 5517936 3933286
45750.000000 -297891 -295460 5523978 3941049
46000.000000 -297884 -295456 5527750 3941675
46250.000000 -297901 -295507 5526267 3928981
46500.000000 -297908 -295547 5511461 3912524
46750.000000 -297906 -295522 5511033 3900247
47000.000000 -297902 -295561 5507508 3885911
47250.000000 -297873 -295548 5502319 3868650
47500.000000 -297903 -295546 5493374 3844442
47750.000000 -297905 -295559 5482291 3829417
48000.000000 -297846 -295633 5473516 3820555
48250.000000 -297891 -295618 5461171 3798420
48500.000000 -297962 -295615 5456246 3782736
48750.000000 -297882 -295597 5455472 3757483
49000.000000 -297884 -295655 5441956 3742420
49250.000000 -297890 -295664 5436511 3726888
49500.000000 -297882 -295678 5439225 3714404
49750.000000 -297847 -295653 5429420 3701271
50000.000000 -297806 -295643 5429498 3687478
50250.000000 -297765 -295642 5428403 3682338
50500.000000 -297822 -295674 5431882 3685448
50750.000000 -297942 -295708 5440232 3691508
51000.000000 -297890 -295708 5428814 3690151
51250.000000 -297874 -295675 5421983 3690408
51500.000000 -297844 -295627 5422722 3697803
51750.000000 -297840 -295689 5418235 3695226
52000.000000 -297926 -295664 5420526 3692603
52250.000000 -297959 -295652 5429026 3703132
52500.000000 -297889 -295731 5432167 3700071
52750.000000 -297867 -295667 5439506 3700134
53000.000000 -297882 -295672 5441873 3705849
53250.000000 -297821 -295678 5443732 3708820
53500.000000 -297875 -295669 5443136 3720687
53750.000000 -297904 -295619 5442579 3728809
54000.000000 -297838 -295688 5442145 3740286
54250.000000 -297929 -295665 5448535 3741122
54500.000000 -297944 -295598 5448364 3751690
54750.000000 -297861 -295708 5448045 3751700
55000.000000 -297861 -295649 5453117 3748634
55250.000000 -297924 -295648 5445885 3737242
55500.000000 -297915 -295706 5440698 3725716
55750.000000 -297857 -295687 5442722 3728487
56000.000000 -297874 -295610 5437729 3738563
56250.000000 -297873 -295639 5434277 3739714
56500.000000 -297908 -295715 5439745 3745339
56750.000000 -297916 -295705 5452592 3762501
57000.000000 -297862 -295645 5461438 3775780
57250.000000 -297833 -295713 5464842 3796632
57500.000000 -297883 -295657 5469677 3812802
57750.000000 -297936 -295647 5475246 3828850
58000.000000 -297892 -295611 5478293 3847367
58250.000000 -297911 -295614 5487969 3873089
58500.000000 -297910 -295610 5493693 3892983
58750.000000 -297851 -295531 5494406 3909550
59000.000000 -297832 -295579 5501560 3923884
59250.000000 -297862 -295533 5513887 3936411
59500.000000 -297889 -295581 5520780 3954493
59750.000000 -297858 -295529 5525932 3972597
60000.000000 -297827 -295521 5533730 3982785
60250.000000 -297940 -295498 5535044 3990123
60500.000000 -297921 -295516 5538762 3994708
60750.000000 -297879 -295521 5546406 3993832
61000.000000 -297852 -295529 5535258 3993101
61250.000000 -297814 -295513 5527531 3994109
61500.000000 -297931 -295496 5536613 3993948
61750.000000 -297863 -295536 5533046 3990755
62000.000000 -297824 -295512 5527751 3986908
62250.000000 -297943 -295523 5527455 3977337
62500.000000 -297933 -295522 5525533 3970795
62750.000000 -297909 -295545 5524762 3966624
63000.000000 -297931 -295538 5527285 3962043
63250.000000 -297897 -295514 5529461 3962642
63500.000000 -297909 -295515 5519357 3955661
63750.000000 -297919 -295560 5511562 3946205
64000.000000 -297882 -295531 5519628 3940685
64250.000000 -297840 -295526 5519219 3929995
64500.000000 -297881 -295507 5512282 3924837
64750.000000 -297861 -295553 5506617 3924316
65000.000000 -297860 -295531 5512792 3930730
65250.000000 -297816 -295545 5521020 3937882
65500.000000 -297824 -295551 5528100 3941306
65750.000000 -297882 -295532 5527631 3948241
66000.000000 -297908 -295545 5520945 3949035
66250.000000 -297857 -295526 5509625 3937208
66500.000000 -297862 -295525 5502710 3927483
66750.000000 -297922 -295546 5508648 3917745
67000.000000 -297894 -295629 5510925 3896756
67250.000000 -297843 -295604 5501395 3876934
67500.000000 -297842 -295543 5482974 3858887
67750.000000 -297939 -295552 5474683 3846970
68000.000000 -297908 -295560 5473038 3839296
68250.000000 -297946 -295622 5472534 3811890
68500.000000 -297928 -295641 5466342 3792226
68750.000000 -297876 -295678 5459567 3777320
69000.000000 -297842 -295716 5455531 3759285
69250.000000 -297888 -295702 5453071 3744467
69500.000000 -297928 -295639 5446958 3726409
69750.000000 -297952 -295702 5437502 3710313
70000.000000 -297913 -295697 5433158 3698889
70250.000000 -297921 -295729 5427785 3688763
70500.000000 -297873 -295723 5427027 3682836
70750.000000 -297899 -295800 5425320 3683229
71000.000000 -297937 -295757 5419690 3683046
71250.000000 -297890 -295684 5422852 3685640
71500.000000 -297949 -295728 5428575 3693073
71750.000000 -297878 -295670 5435538 3694391
72000.000000 -297881 -295659 5437488 3694077
72250.000000 -297892 -295669 5428745 3698507
72500.000000 -297868 -295680 5426222 3703342
72750.000000 -297868 -295689 5430044 3708177
73000.000000 -297814 -295697 5429424 3712599
73250.000000 -297854 -295675 5430340 3717626
73500.000000 -297863 -295602 5430047 3723223
73750.000000 -297891 -295646 5429082 3732585
74000.000000 -297898 -295653 5433959 3737489
74250.000000 -297850 -295713 5447740 3748653
74500.000000 -297791 -295669 5446965 3755531
74750.000000 -297849 -295673 5440698 3754140
75000.000000 -297861 -295651 5442064 3752604
75250.000000 -297935 -295607 5449191 3743851
75500.000000 -297896 -295575 5445670 3740451
75750.000000 -297888 -295643 5434127 3734611
76000.000000 -297883 -295735 5433664 3733897
76250.000000 -297858 -295701 5435965 3739060
76500.000000 -297927 -295670 5441320 3752151
76750.000000 -297909 -295698 5452217 3765178
77000.000000 -297889 -295662 5460058 3774108
77250.000000 -297851 -295662 5462283 3791690
77500.000000 -297911 -295687 5468003 3820083
77750.000000 -297860 -295687 5474460 3837842
78000.000000 -297832 -295659 5473529 3852316
78250.000000 -297880 -295648 5477655 3870296
78500.000000 -297897 -295675 5487766 3885467
78750.000000 -297881 -295542 5500969 3902776
79000.000000 -297872 -295580 5502742 3919555
79250.000000 -297882 -295531 5508320 3938971
79500.000000 -297844 -295610 5517213 3959519
79750.000000 -297821 -295505 5526775 3966722
80000.000000 -297826 -295434 5537898 3970544
80250.000000 -297862 -295528 5542555 3979699
80500.000000 -297808 -295465 5535180 3980879
80750.000000 -297814 -295519 5529438 3978132
81000.000000 -297815 -295566 5530836 3983786
81250.000000 -297794 -295487 5533974 3981597
81500.000000 -297796 -295518 5521784 3977707
81750.000000 -297803 -295496 5520347 3979278
82000.000000 -297826 -295437 5523769 3977802
82250.000000 -297869 -295508 5525515 3971963
82500.000000 -297820 -295487 5523158 3973590
82750.000000 -297854 -295460 5520742 3970579
83000.000000 -297807 -295480 5516195 3970243
83250.000000 -297826 -295444 5514253 3967285
83500.000000 -297851 -295531 5508474 3967350
83750.000000 -297865 -295571 5501307 3956539
84000.000000 -297933 -295629 5498918 3942789
84250.000000 -297974 -295606 5501400 3937651
84500.000000 -297924 -295570 5504642 3935721
84750.000000 -297860 -295541 5506501 3924729
85000.000000 -297834 -295589 5513721 3924109
85250.000000 -297894 -295592 5520096 3936187
85500.000000 -297923 -295545 5520747 3945323
85750.000000 -297890 -295528 5518336 3957586
86000.000000 -297949 -295460 5515619 3957020
86250.000000 -297911 -295503 5516989 3949379
86500.000000 -297866 -295589 5526488 3933347
86750.000000 -297818 -295613 5522257 3913239
87000.000000 -297861 -295604 5512509 3902285
87250.000000 -297861 -295625 5511232 3888713
87500.000000 -297835 -295629 5503400 3866653
87750.000000 -297855 -295551 5493354 3848851
88000.000000 -297837 -295551 5473916 3833543
88250.000000 -297855 -295588 5463172 3820454
88500.000000 -297832 -295625 5462367 3792581
88750.000000 -297836 -295587 5457685 3774887
89000.000000 -297849 -295568 5450898 3761420
89250.000000 -297883 -295668 5443363 3743923
89500.000000 -297929 -295661 5438862 3732176
89750.000000 -297923 -295614 5438054 3720735
90000.000000 -297855 -295727 5430430 3701008
90250.000000 -297875 -295736 5429721 3691551
90500.000000 -297921 -295726 5436995 3684084
90750.000000 -297906 -295672 5442324 3682822
91000.000000 -297934 -295685 5433913 3685279
91250.000000 -297868 -295710 5429228 3695408
91500.000000 -297891 -295707 5431386 3693644
91750.000000 -297906 -295696 5429804 3697047
92000.000000 -297914 -295693 5433714 3700584
92250.000000 -297862 -295697 5435160 3697057
92500.000000 -297900 -295721 5424991 3696417
92750.000000 -297875 -295660 5428868 3700881
93000.000000 -297861 -295651 5433352 3708748
93250.000000 -297850 -295720 5440763 3717725
93500.000000 -297875 -295756 5439614 3727128
93750.000000 -297888 -295673 5442356 3736313
94000.000000 -297901 -295680 5447392 3736372
94250.000000 -297938 -295645 5452967 3740526
94500.000000 -297852 -295682 5454269 3760155
94750.000000 -297832 -295632 5452293 3766749
95000.000000 -297877 -295705 5452085 3758556
95250.000000 -297916 -295619 5448327 3749741
95500.000000 -297900 -295672 5446152 3736954
95750.000000 -297831 -295595 5446907 3729849
96000.000000 -297839 -295616 5448677 3737519
96250.000000 -297822 -295665 5439141 3739972
96500.000000 -297823 -295656 5439465 3740749
96750.000000 -297895 -295680 5446300 3756519
97000.000000 -297886 -295648 5449035 3773908
97250.000000 -297827 -295612 5450787 3792163
97500.000000 -297817 -295598 5465616 3807157
97750.000000 -297863 -295611 5479105 3825189
98000.000000 -297865 -295640 5484434 3851702
98250.000000 -297865 -295646 5484418 3874622
98500.000000 -297859 -295614 5486703 3888105
98750.000000 -297872 -295605 5491998 3902604
99000.000000 -297878 -295558 5505223 3916518
99250.000000 -297813 -295553 5515833 3931208
99500.000000 -297790 -295500 5519957 3942437
99750.000000 -297774 -295530 5528951 3949400
100000.000000 -297842 -295593 5533863 3963106
100250.000000 -297839 -295533 5534656 3977961
100500.000000 -297820 -295481 5531393 3989945
100750.000000 -297781 -295497 5525122 3988184
101000.000000 -297907 -295451 5528386 3983115
101250.000000 -297904 -295500 5530808 3990714
101500.000000 -297884 -295540 5528151 3995326
101750.000000 -297916 -295545 5528715 3992794
102000.000000 -297843 -295476 5523941 3987172
102250.000000 -297861 -295496 5514810 3981496
102500.000000 -297840 -295519 5519651 3979698
102750.000000 -297875 -295444 5533290 3978680
103000.000000 -297890 -295471 5528841 3972616
103250.000000 -297895 -295557 5512850 3972044
103500.000000 -297857 -295553 5506404 3972322
103750.000000 -297843 -295500 5504821 3965183
104000.000000 -297858 -295526 5513097 3953424
104250.000000 -297840 -295432 5517575 3945722
104500.000000 -297804 -295475 5515945 3942299
104750.000000 -297807 -295517 5515134 3938132
105000.000000 -297839 -295516 5514609 3940084
105250.000000 -297830 -295518 5518085 3939088
105500.000000 -297832 -295540 5513937 3945457
105750.000000 -297802 -295515 5515164 3946335
106000.000000 -297859 -295526 5523997 3946484
106250.000000 -297837 -295510 5516278 3942159
106500.000000 -297879 -295455 5507630 3934179
106750.000000 -297785 -295508 5506368 3917547
107000.000000 -297809 -295623 5499442 3900119
107250.000000 -297801 -295604 5488818 3882265
107500.000000 -297906 -295599 5485938 3865323
107750.000000 -297904 -295602 5483185 3853077
108000.000000 -297931 -295606 5477482 3843106
108250.000000 -297929 -295649 5470786 3823334
108500.000000 -297882 -295623 5464095 3799693
108750.000000 -297866 -295591 5458358 3791158
109000.000000 -297830 -295551 5453374 3770339
109250.000000 -297815 -295631 5449378 3740514
109500.000000 -297867 -295649 5444341 3731308
109750.000000 -297895 -295657 5432884 3725724
110000.000000 -297931 -295643 5429760 3711785
110250.000000 -297850 -295652 5434594 3706047
110500.000000 -297847 -295659 5435387 3693453
110750.000000 -297814 -295718 5431143 3685320
111000.000000 -297898 -295658 5429407 3683984
111250.000000 -297866 -295659 5431299 3685333
111500.000000 -297846 -295626 5426480 3682663
111750.000000 -297887 -295656 5425401 3688853
112000.000000 -297854 -295700 5419490 3688652
112250.000000 -297797 -295697 5420595 3690567
112500.000000 -297817 -295726 5424529 3696064
112750.000000 -297820 -295688 5433800 3705078
113000.000000 -297873 -295628 5443445 3707945
113250.000000 -297951 -295593 5439499 3713371
113500.000000 -297924 -295644 5435292 3724105
113750.000000 -297885 -295704 5440320 3724021
114000.000000 -297892 -295642 5449856 3721553
114250.000000 -297882 -295710 5449520 3729145
114500.000000 -297838 -295669 5450157 3742853
114750.000000 -297801 -295659 5446480 3743002
115000.000000 -297862 -295661 5441580 3745820
115250.000000 -297849 -295577 5437994 3742562
115500.000000 -297850 -295617 5430811 3728982
115750.000000 -297881 -295669 5435525 3726129
116000.000000 -297875 -295649 5437157 3728090
116250.000000 -297910 -295663 5440979 3732642
116500.000000 -297870 -295690 5446998 3738100
116750.000000 -297870 -295656 5449253 3748693
117000.000000 -297868 -295678 5447711 3760210
117250.000000 -297843 -295618 5453597 3773173
117500.000000 -297838 -295643 5462105 3790591
117750.000000 -297815 -295620 5466405 3817343
118000.000000 -297820 -295632 5473347 3835407
118250.000000 -297796 -295627 5479706 3857294
118500.000000 -297826 -295634 5484341 3878476
118750.000000 -297770 -295688 5487247 3898711
119000.000000 -297792 -295606 5495584 3913186
119250.000000 -297884 -295528 5498958 3927029
119500.000000 -297830 -295552 5509648 3939621
119750.000000 -297821 -295590 5517777 3954754
120000.000000 -297825 -295517 5522124 3966197
120250.000000 -297872 -295459 5527785 3971224
120500.000000 -297886 -295480 5528112 3979307
120750.000000 -297854 -295560 5521827 3983222
121000.000000 -297901 -295572 5524166 3978994
121250.000000 -297821 -295547 5527327 3982973
121500.000000 -297858 -295562 5519799 3981246
121750.000000 -297856 -295475 5520774 3977692
122000.000000 -297897 -295400 5521325 3972947
122250.000000 -297813 -295516 5521004 3976503
122500.000000 -297817 -295552 5516600 3976009
122750.000000 -297802 -295551 5523083 3974080
123000.000000 -297823 -295516 5525185 3970881
123250.000000 -297838 -295482 5523157 3963580
123500.000000 -297870 -295503 5516673 3954057
123750.000000 -297886 -295443 5518070 3954633
124000.000000 -297916 -295440 5518711 3950486
124250.000000 -297896 -295493 5513571 3941403
124500.000000 -297831 -295474 5511501 3935115
124750.000000 -297779 -295529 5504503 3922740
125000.000000 -297833 -295529 5499596 3929065
125250.000000 -297850 -295564 5500418 3940864
125500.000000 -297843 -295499 5503342 3945924
125750.000000 -297867 -295523 5507618 3954816
126000.000000 -297882 -295522 5512383 3954172
126250.000000 -297874 -295501 5513835 3946537
126500.000000 -297930 -295469 5510361 3932509
126750.000000 -297904 -295544 5507329 3924946
127000.000000 -297879 -295621 5499587 3910655
127250.000000 -297922 -295538 5499724 3899835
127500.000000 -297898 -295464 5500387 3873928
127750.000000 -297873 -295524 5488343 3853624
