t(us) chan[0] chan[1] chan[2] chan[3]
47500.000000 -297832 -292834 7542295 5921382
47750.000000 -297888 -292827 7542790 5920872
48000.000000 -297886 -292805 7546311 5916977
48250.000000 -297844 -292678 7544946 5915241
48500.000000 -297828 -292789 7540932 5925512
48750.000000 -297840 -292812 7543921 5936761
49000.000000 -297841 -292799 7553119 5937449
49250.000000 -297840 -292801 7563326 5942454
49500.000000 -297816 -292770 7572317 5950135
49750.000000 -297860 -292770 7583167 5951963
50000.000000 -297848 -292771 7598218 5958412
50250.000000 -297828 -292689 7607377 5958867
50500.000000 -297801 -292644 7612649 5969605
50750.000000 -297832 -292664 7625843 5980186
51000.000000 -297745 -292612 7643872 5987769
51250.000000 -297757 -292627 7653085 5999685
51500.000000 -297767 -292634 7658138 6007445
51750.000000 -297761 -292619 7666339 6012885
52000.000000 -297772 -292593 7669850 6017799
52250.000000 -297762 -292566 7679885 6025668
52500.000000 -297791 -292515 7687456 6032743
52750.000000 -297804 -292536 7694996 6033091
53000.000000 -297772 -292507 7702031 6033772
53250.000000 -297837 -292542 7698410 6036267
53500.000000 -297780 -292578 7690897 6032896
53750.000000 -297830 -292590 7683992 6021413
54000.000000 -297757 -292546 7684707 6019052
54250.000000 -297810 -292546 7686984 6018465
54500.000000 -297830 -292532 7688224 6023804
54750.000000 -297832 -292524 7690362 6025208
55000.000000 -297868 -292462 7687505 6016325
55250.000000 -297770 -292459 7684607 6007609
55500.000000 -297803 -292456 7675451 6007272
55750.000000 -297771 -292499 7665128 6001850
56000.000000 -297751 -292597 7664135 5994923
56250.000000 -297803 -292557 7662581 5994442
56500.000000 -297789 -292618 7663040 5989186
56750.000000 -297821 -292585 7661588 5990585
57000.000000 -297794 -292541 7653588 5993675
57250.000000 -297808 -292609 7656274 5993271
57500.000000 -297759 -292615 7661093 5990454
57750.000000 -297761 -292590 7665750 5992171
58000.000000 -297819 -292550 7668600 5998593
58250.000000 -297782 -292496 7666198 5992418
58500.000000 -297749 -292546 7665825 5981985
58750.000000 -297790 -292584 7658506 5975859
59000.000000 -297799 -292580 7649157 5978470
59250.000000 -297731 -292587 7645344 5973412
59500.000000 -297776 -292661 7633268 5962302
59750.000000 -297734 -292633 7622711 5957136
60000.000000 -297760 -292642 7619696 5946250
60250.000000 -297792 -292652 7605737 5938871
60500.000000 -297750 -292600 7587750 5934258
60750.000000 -297741 -292691 7571629 5921493
61000.000000 -297782 -292746 7560185 5914042
61250.000000 -297794 -292763 7551079 5903818
61500.000000 -297800 -292772 7535452 5897915
61750.000000 -297838 -292817 7531453 5887102
62000.000000 -297885 -292717 7523618 5874733
62250.000000 -297876 -292727 7518786 5870395
62500.000000 -297832 -292828 7522514 5873605
62750.000000 -297789 -292779 7520837 5878771
63000.000000 -297812 -292781 7519698 5880042
63250.000000 -297789 -292815 7522405 5880074
63500.000000 -297794 -292821 7515709 5880297
63750.000000 -297822 -292915 7511209 5878892
64000.000000 -297818 -292904 7523772 5884809
64250.000000 -297788 -292928 7521149 5887768
64500.000000 -297784 -292951 7514207 5887597
64750.000000 -297843 -292846 7518199 5890337
65000.000000 -297804 -292836 7518968 5892667
65250.000000 -297834 -292823 7524977 5896184
65500.000000 -297841 -292892 7529448 5900233
65750.000000 -297829 -292875 7533113 5895086
66000.000000 -297786 -292850 7536561 5898353
66250.000000 -297771 -292745 7543549 5912897
66500.000000 -297819 -292750 7550907 5917447
66750.000000 -297811 -292834 7553651 5916323
67000.000000 -297813 -292816 7558502 5915495
67250.000000 -297768 -292770 7553807 5919597
67500.000000 -297785 -292793 7542717 5916088
67750.000000 -297868 -292760 7533718 5912795
68000.000000 -297901 -292737 7531539 5908365
68250.000000 -297852 -292796 7534553 5903178
68500.000000 -297854 -292792 7543556 5908834
68750.000000 -297855 -292809 7549190 5921021
69000.000000 -297770 -292784 7561355 5930407
69250.000000 -297798 -292800 7572217 5935042
69500.000000 -297844 -292832 7577378 5942011
69750.000000 -297828 -292761 7589325 5944714
70000.000000 -297784 -292685 7603500 5948432
70250.000000 -297797 -292690 7613324 5961957
70500.000000 -297810 -292663 7627654 5970521
70750.000000 -297739 -292645 7639287 5974529
71000.000000 -297838 -292612 7650807 5990075
71250.000000 -297786 -292665 7663774 6002629
71500.000000 -297772 -292693 7672058 6007806
71750.000000 -297849 -292559 7679734 6009965
72000.000000 -297860 -292563 7692250 6019701
72250.000000 -297880 -292510 7701347 6028391
72500.000000 -297837 -292525 7694432 6028300
72750.000000 -297765 -292453 7696056 6028555
73000.000000 -297816 -292513 7696993 6025291
73250.000000 -297797 -292590 7694159 6025008
73500.000000 -297783 -292543 7697716 6020390
73750.000000 -297818 -292513 7694829 6018225
74000.000000 -297811 -292466 7689244 6021432
74250.000000 -297835 -292552 7687854 6014686
74500.000000 -297847 -292547 7694046 6011140
74750.000000 -297840 -292498 7690956 6013279
75000.000000 -297872 -292482 7681848 6015005
75250.000000 -297843 -292576 7678294 6014909
75500.000000 -297889 -292562 7677572 6012594
75750.000000 -297915 -292541 7677667 5999598
76000.000000 -297807 -292573 7671644 5993382
76250.000000 -297765 -292584 7667290 5994310
76500.000000 -297794 -292665 7658467 5989864
76750.000000 -297879 -292610 7653912 6000167
77000.000000 -297869 -292585 7650390 6002980
77250.000000 -297888 -292590 7647010 5999242
77500.000000 -297801 -292607 7656742 5997907
77750.000000 -297736 -292602 7672316 5997227
78000.000000 -297818 -292603 7670896 5991630
78250.000000 -297787 -292629 7664837 5987312
78500.000000 -297748 -292584 7663401 5989798
78750.000000 -297727 -292556 7661601 5993956
79000.000000 -297777 -292633 7653814 5985417
79250.000000 -297797 -292660 7641516 5976433
79500.000000 -297730 -292632 7631079 5973014
79750.000000 -297705 -292616 7622277 5960768
80000.000000 -297769 -292610 7615067 5947611
80250.000000 -297788 -292660 7604759 5938721
80500.000000 -297793 -292686 7593003 5934197
80750.000000 -297838 -292711 7571786 5929006
81000.000000 -297778 -292707 7565890 5922067
81250.000000 -297725 -292718 7560580 5912960
81500.000000 -297790 -292730 7551536 5905746
81750.000000 -297752 -292678 7539181 5899692
82000.000000 -297722 -292742 7527093 5889835
82250.000000 -297797 -292739 7520013 5876754
82500.000000 -297802 -292759 7512367 5881576
82750.000000 -297813 -292847 7507089 5882279
83000.000000 -297814 -292855 7506307 5871574
83250.000000 -297829 -292829 7514819 5875000
83500.000000 -297805 -292844 7522643 5878423
83750.000000 -297803 -292835 7525091 5876922
84000.000000 -297788 -292810 7522833 5880582
84250.000000 -297834 -292838 7519419 5882748
84500.000000 -297856 -292883 7513448 5882267
84750.000000 -297901 -292818 7511828 5885667
85000.000000 -297903 -292859 7522215 5894026
85250.000000 -297855 -292879 7531292 5895283
85500.000000 -297834 -292843 7538708 5888491
85750.000000 -297857 -292875 7543696 5899698
86000.000000 -297888 -292856 7550452 5902464
86250.000000 -297851 -292772 7550324 5901682
86500.000000 -297875 -292775 7551151 5909400
86750.000000 -297867 -292801 7557716 5912011
87000.000000 -297815 -292827 7560151 5905041
87250.000000 -297822 -292805 7551045 5907518
87500.000000 -297809 -292809 7543469 5913465
87750.000000 -297822 -292858 7538375 5914339
88000.000000 -297866 -292890 7540574 5905151
88250.000000 -297822 -292896 7544370 5901513
88500.000000 -297810 -292845 7549407 5900457
88750.000000 -297829 -292809 7558589 5900112
89000.000000 -297782 -292768 7561398 5909619
89250.000000 -297805 -292772 7568404 5923279
89500.000000 -297809 -292806 7577808 5933260
89750.000000 -297822 -292816 7588556 5944268
90000.000000 -297793 -292714 7603076 5949884
90250.000000 -297782 -292734 7614031 5962932
90500.000000 -297814 -292762 7622875 5971448
90750.000000 -297854 -292825 7631061 5972445
91000.000000 -297789 -292703 7642972 5979946
91250.000000 -297767 -292685 7649409 5989025
91500.000000 -297785 -292702 7660543 5999779
91750.000000 -297790 -292659 7671643 6010658
92000.000000 -297768 -292595 7680822 6013304
92250.000000 -297798 -292598 7691593 6020718
92500.000000 -297842 -292615 7696442 6039184
92750.000000 -297770 -292602 7688704 6041079
93000.000000 -297780 -292545 7693483 6040594
93250.000000 -297760 -292546 7695478 6038229
93500.000000 -297785 -292554 7699994 6031259
93750.000000 -297831 -292565 7698786 6025785
94000.000000 -297814 -292525 7690233 6027837
94250.000000 -297764 -292540 7688645 6027909
94500.000000 -297802 -292566 7689862 6029291
94750.000000 -297864 -292543 7690946 6024868
95000.000000 -297868 -292501 7689067 6019208
95250.000000 -297798 -292509 7691480 6022023
95500.000000 -297838 -292534 7682978 6014959
95750.000000 -297779 -292591 7672334 6003272
96000.000000 -297850 -292574 7666892 6003653
96250.000000 -297839 -292586 7655360 6005019
96500.000000 -297799 -292610 7648734 6006715
96750.000000 -297831 -292638 7658115 6001463
97000.000000 -297877 -292688 7663085 5995626
97250.000000 -297869 -292664 7663214 5989104
97500.000000 -297762 -292637 7657577 5995074
97750.000000 -297818 -292583 7661758 6011072
98000.000000 -297866 -292615 7667407 6008928
98250.000000 -297806 -292637 7665787 6008226
98500.000000 -297726 -292618 7656239 6014452
98750.000000 -297785 -292595 7650720 6004711
99000.000000 -297865 -292562 7644222 5982325
99250.000000 -297847 -292614 7645315 5979323
99500.000000 -297810 -292618 7638517 5976858
99750.000000 -297793 -292613 7623169 5964796
100000.000000 -297782 -292636 7614958 5956430
100250.000000 -297785 -292654 7601251 5957562
100500.000000 -297741 -292677 7595070 5948506
100750.000000 -297811 -292745 7581231 5942497
101000.000000 -297822 -292752 7570202 5933378
101250.000000 -297850 -292760 7564543 5921647
101500.000000 -297817 -292765 7548377 5912432
101750.000000 -297774 -292760 7535268 5910861
102000.000000 -297807 -292779 7530144 5911633
102250.000000 -297821 -292818 7527408 5901500
102500.000000 -297845 -292823 7518729 5893389
102750.000000 -297862 -292845 7522036 5894899
103000.000000 -297831 -292854 7523444 5889299
103250.000000 -297821 -292821 7521374 5881655
103500.000000 -297830 -292852 7517450 5878200
103750.000000 -297788 -292916 7517909 5883845
104000.000000 -297808 -292936 7518646 5888358
104250.000000 -297835 -292930 7522857 5889945
104500.000000 -297774 -292886 7527297 5892679
104750.000000 -297815 -292862 7529118 5894605
105000.000000 -297815 -292852 7519641 5892848
105250.000000 -297810 -292825 7521671 5894752
105500.000000 -297808 -292896 7532247 5894483
105750.000000 -297815 -292871 7542335 5897882
106000.000000 -297742 -292868 7542684 5908717
106250.000000 -297795 -292837 7548453 5908686
106500.000000 -297814 -292849 7556130 5909566
106750.000000 -297811 -292817 7555279 5913084
107000.000000 -297759 -292815 7550386 5908515
107250.000000 -297694 -292865 7548441 5903034
107500.000000 -297833 -292841 7543662 5899967
107750.000000 -297913 -292789 7545674 5893715
108000.000000 -297877 -292827 7545543 5898361
108250.000000 -297782 -292875 7544921 5895638
108500.000000 -297780 -292841 7546637 5887893
108750.000000 -297848 -292835 7545551 5894387
109000.000000 -297848 -292804 7554657 5907423
109250.000000 -297846 -292850 7562464 5917261
109500.000000 -297846 -292844 7572325 5917060
109750.000000 -297842 -292881 7581171 5927374
110000.000000 -297825 -292778 7597246 5937815
110250.000000 -297839 -292774 7613413 5940825
110500.000000 -297820 -292767 7625822 5955222
110750.000000 -297796 -292764 7626436 5965560
111000.000000 -297826 -292740 7638261 5979276
111250.000000 -297808 -292745 7651423 5992275
111500.000000 -297843 -292643 7663056 5998478
111750.000000 -297826 -292625 7678675 6001892
112000.000000 -297833 -292645 7684403 6012846
112250.000000 -297814 -292632 7681582 6017970
112500.000000 -297776 -292619 7685306 6015145
112750.000000 -297811 -292567 7693052 6018673
113000.000000 -297844 -292596 7699161 6026954
113250.000000 -297821 -292567 7696375 6024579
113500.000000 -297831 -292623 7700165 6023815
113750.000000 -297834 -292680 7700715 6020342
114000.000000 -297793 -292626 7696685 6029476
114250.000000 -297794 -292589 7689289 6024874
114500.000000 -297789 -292632 7689511 6018097
114750.000000 -297816 -292633 7688545 6019347
115000.000000 -297796 -292611 7685072 6019334
115250.000000 -297747 -292640 7675713 6009903
115500.000000 -297767 -292544 7680265 6009095
115750.000000 -297810 -292581 7684359 6007017
116000.000000 -297805 -292634 7675421 6000762
116250.000000 -297821 -292601 7670584 6004976
116500.000000 -297858 -292605 7669225 6005158
116750.000000 -297870 -292618 7656601 5997823
117000.000000 -297830 -292652 7647222 5996031
117250.000000 -297849 -292632 7649995 5999420
117500.000000 -297857 -292595 7657291 6008494
117750.000000 -297816 -292566 7664001 6015432
118000.000000 -297896 -292641 7674826 6025665
118250.000000 -297862 -292641 7674118 6023293
118500.000000 -297809 -292596 7667863 6019729
118750.000000 -297787 -292641 7661392 6011291
119000.000000 -297836 -292651 7657934 6001161
119250.000000 -297823 -292683 7651923 6001567
119500.000000 -297815 -292652 7639245 6001062
119750.000000 -297767 -292629 7628786 5988881
120000.000000 -297770 -292712 7615119 5973528
120250.000000 -297763 -292745 7606176 5965862
120500.000000 -297751 -292689 7598382 5969406
120750.000000 -297727 -292673 7576461 5961449
121000.000000 -297787 -292746 7559338 5942663
121250.000000 -297811 -292749 7548157 5933196
121500.000000 -297801 -292795 7537531 5929600
121750.000000 -297795 -292829 7535635 5915990
122000.000000 -297793 -292942 7524386 5908858
122250.000000 -297776 -292899 7513337 5898137
122500.000000 -297810 -292847 7515926 5898113
122750.000000 -297826 -292847 7518602 5897151
123000.000000 -297751 -292909 7516634 5890586
123250.000000 -297800 -292902 7515283 5880805
123500.000000 -297835 -292889 7515915 5874793
123750.000000 -297877 -292908 7523493 5880884
124000.000000 -297834 -292857 7520044 5888127
124250.000000 -297824 -292820 7518154 5884840
124500.000000 -297816 -292901 7518389 5886590
124750.000000 -297752 -292879 7524118 5889970
125000.000000 -297816 -292859 7525662 5892690
125250.000000 -297845 -292935 7525007 5895946
125500.000000 -297855 -292945 7520405 5900848
125750.000000 -297867 -292926 7526376 5902582
126000.000000 -297838 -292934 7538097 5901111
126250.000000 -297811 -292929 7548507 5911368
126500.000000 -297831 -292886 7553302 5914910
126750.000000 -297881 -292796 7555279 5914063
127000.000000 -297863 -292853 7555519 5916036
127250.000000 -297836 -292882 7551454 5910216
127500.000000 -297780 -292791 7541104 5904354
127750.000000 -297794 -292831 7537788 5901437
