t(us) chan[0] chan[1] chan[2] chan[3]
32500.000000 -298027 -296443 4318996 2625820
32750.000000 -297993 -296460 4313760 2622289
33000.000000 -298091 -296460 4311972 2615438
33250.000000 -298078 -296495 4308677 2614458
33500.000000 -298115 -296445 4301202 2615913
33750.000000 -298046 -296474 4302583 2621270
34000.000000 -297979 -296508 4309240 2630674
34250.000000 -298002 -296494 4306732 2626324
34500.000000 -298056 -296483 4303681 2626188
34750.000000 -298056 -296445 4305530 2630841
35000.000000 -298017 -296432 4310476 2629762
35250.000000 -298084 -296376 4317992 2638433
35500.000000 -298057 -296417 4319952 2642355
35750.000000 -298007 -296409 4317391 2650219
36000.000000 -298009 -296433 4320415 2662778
36250.000000 -298008 -296431 4321288 2673294
36500.000000 -297991 -296369 4320604 2674244
36750.000000 -297964 -296349 4327192 2667019
37000.000000 -297963 -296410 4327660 2673549
37250.000000 -298021 -296462 4321687 2678107
37500.000000 -298012 -296431 4316380 2676316
37750.000000 -297967 -296342 4306964 2667052
38000.000000 -297996 -296334 4312251 2655498
38250.000000 -297967 -296340 4323208 2665867
38500.000000 -297992 -296348 4331369 2683906
38750.000000 -298005 -296414 4325792 2687752
39000.000000 -298059 -296389 4325778 2690335
39250.000000 -298023 -296394 4331496 2700017
39500.000000 -297968 -296325 4334446 2715800
39750.000000 -297990 -296264 4343485 2735391
40000.000000 -297957 -296286 4349808 2753519
40250.000000 -297935 -296326 4353656 2778983
40500.000000 -298048 -296359 4363225 2802744
40750.000000 -298053 -296309 4366800 2821850
41000.000000 -297998 -296335 4383255 2839415
41250.000000 -298069 -296345 4397824 2859502
41500.000000 -298064 -296277 4395403 2872899
41750.000000 -297975 -296234 4395694 2886607
42000.000000 -297952 -296247 4400800 2898085
42250.000000 -297927 -296293 4402785 2907599
42500.000000 -297999 -296239 4401914 2918753
42750.000000 -297999 -296212 4404403 2935557
43000.000000 -298015 -296140 4400235 2937589
43250.000000 -298004 -296170 4403911 2934457
43500.000000 -297977 -296196 4401694 2930051
43750.000000 -297997 -296268 4405548 2929557
44000.000000 -297941 -296261 4414736 2926252
44250.000000 -297950 -296228 4408307 2924528
44500.000000 -298018 -296278 4400291 2926199
44750.000000 -297997 -296232 4397312 2917990
45000.000000 -298014 -296209 4402734 2914416
45250.000000 -297992 -296181 4402647 2914004
45500.000000 -297998 -296181 4405560 2909285
45750.000000 -297978 -296237 4400530 2904934
46000.000000 -297970 -296279 4390987 2891468
46250.000000 -298001 -296254 4385786 2878093
46500.000000 -298018 -296328 4387719 2874461
46750.000000 -298009 -296302 4383165 2873224
47000.000000 -297979 -296248 4381515 2870071
47250.000000 -297948 -296257 4384177 2868027
47500.000000 -298045 -296263 4388723 2873435
47750.000000 -298037 -296255 4391896 2879165
48000.000000 -297974 -296222 4396796 2882402
48250.000000 -297969 -296176 4403018 2889083
48500.000000 -297926 -296194 4399187 2884123
48750.000000 -298028 -296223 4394010 2870705
49000.000000 -298027 -296203 4383157 2861365
49250.000000 -298070 -296271 4373182 2845522
49500.000000 -298027 -296285 4364255 2830354
49750.000000 -298013 -296179 4359650 2811989
50000.000000 -298012 -296195 4358315 2789920
50250.000000 -298006 -296259 4347917 2777256
50500.000000 -297985 -296282 4338726 2753763
50750.000000 -298002 -296234 4337055 2737190
51000.000000 -298040 -296315 4328282 2725835
51250.000000 -297985 -296357 4332446 2710652
51500.000000 -297951 -296323 4331651 2694660
51750.000000 -297947 -296338 4321023 2679131
52000.000000 -297949 -296354 4318910 2660287
52250.000000 -297930 -296344 4312673 2645638
52500.000000 -298048 -296403 4300326 2635685
52750.000000 -298028 -296441 4295153 2626450
53000.000000 -298029 -296366 4299491 2622400
53250.000000 -298105 -296382 4303169 2610221
53500.000000 -298047 -296388 4304598 2613098
53750.000000 -297987 -296422 4306372 2620419
54000.000000 -298011 -296403 4303434 2631551
54250.000000 -298013 -296350 4297545 2639254
54500.000000 -298062 -296379 4298332 2635421
54750.000000 -298035 -296397 4300299 2638040
55000.000000 -298012 -296373 4307109 2638011
55250.000000 -298006 -296337 4310182 2648814
55500.000000 -298053 -296359 4305736 2659442
55750.000000 -298090 -296387 4309771 2658437
56000.000000 -298050 -296425 4320958 2667225
56250.000000 -297970 -296360 4325400 2672921
56500.000000 -298037 -296375 4329876 2678184
56750.000000 -298062 -296403 4317744 2685641
57000.000000 -298042 -296379 4312655 2689905
57250.000000 -298100 -296351 4320049 2683805
57500.000000 -298065 -296351 4320697 2683158
57750.000000 -298026 -296374 4315528 2677182
58000.000000 -298016 -296389 4308670 2671298
58250.000000 -298039 -296288 4308006 2665711
58500.000000 -298072 -296329 4309940 2667509
58750.000000 -297975 -296325 4313498 2677059
59000.000000 -297953 -296316 4320594 2688283
59250.000000 -297991 -296397 4328612 2708188
59500.000000 -297997 -296349 4328547 2727985
59750.000000 -298060 -296325 4338111 2743315
60000.000000 -298053 -296309 4341884 2764526
60250.000000 -298038 -296352 4349022 2782375
60500.000000 -298016 -296378 4361773 2797732
60750.000000 -297993 -296333 4363162 2821077
61000.000000 -298057 -296305 4368572 2832227
61250.000000 -298044 -296351 4372369 2838854
61500.000000 -298015 -296399 4380543 2859227
61750.000000 -298070 -296322 4389297 2884136
62000.000000 -297952 -296256 4392949 2894755
62250.000000 -298008 -296303 4391267 2905383
62500.000000 -298034 -296235 4396703 2919710
62750.000000 -298095 -296185 4398987 2926128
63000.000000 -298049 -296251 4408932 2923142
63250.000000 -297987 -296177 4407684 2924246
63500.000000 -297946 -296236 4400012 2923145
63750.000000 -298015 -296268 4397049 2920662
64000.000000 -298085 -296285 4403739 2923786
64250.000000 -298053 -296271 4403545 2927570
64500.000000 -298050 -296273 4403760 2921967
64750.000000 -298120 -296295 4398483 2919864
65000.000000 -298064 -296293 4394233 2921454
65250.000000 -298058 -296286 4395588 2910107
65500.000000 -298101 -296277 4398422 2902296
65750.000000 -298100 -296206 4397244 2900688
66000.000000 -298048 -296186 4385950 2887456
66250.000000 -298003 -296244 4385244 2878840
66500.000000 -298023 -296257 4394756 2875195
66750.000000 -298032 -296244 4387107 2873416
67000.000000 -298007 -296219 4379220 2873765
67250.000000 -297975 -296270 4378609 2865032
67500.000000 -298015 -296205 4387589 2866090
67750.000000 -297998 -296213 4393997 2876911
68000.000000 -298052 -296236 4389207 2882143
68250.000000 -298006 -296225 4391987 2884118
68500.000000 -297982 -296200 4393125 2880937
68750.000000 -298014 -296212 4390990 2875367
69000.000000 -298071 -296253 4385125 2863422
69250.000000 -298060 -296212 4378282 2846079
69500.000000 -298002 -296208 4377697 2824925
69750.000000 -298016 -296228 4372407 2803037
70000.000000 -297997 -296329 4355318 2782914
70250.000000 -297993 -296363 4347882 2763938
70500.000000 -298019 -296371 4344136 2750950
70750.000000 -298045 -296364 4342915 2737596
71000.000000 -298084 -296349 4336706 2712628
71250.000000 -298093 -296263 4327989 2690566
71500.000000 -298052 -296312 4319383 2674042
71750.000000 -298076 -296314 4317116 2663865
72000.000000 -298109 -296341 4316592 2651621
72250.000000 -298088 -296361 4311360 2639889
72500.000000 -298024 -296358 4306303 2636369
72750.000000 -298022 -296415 4309124 2631344
73000.000000 -298071 -296357 4309758 2626896
73250.000000 -298085 -296406 4308128 2623220
73500.000000 -298059 -296396 4302177 2623183
73750.000000 -297992 -296402 4298240 2623512
74000.000000 -297975 -296453 4298727 2614003
74250.000000 -297989 -296399 4302767 2618206
74500.000000 -297967 -296347 4308318 2625651
74750.000000 -297998 -296339 4307905 2630473
75000.000000 -298068 -296393 4311066 2639718
75250.000000 -298095 -296350 4316361 2645676
75500.000000 -298132 -296394 4316971 2647148
75750.000000 -298110 -296391 4318900 2650557
76000.000000 -298029 -296402 4316236 2653398
76250.000000 -298027 -296387 4318375 2663221
76500.000000 -298000 -296406 4326469 2677939
76750.000000 -297955 -296344 4325735 2688928
77000.000000 -297984 -296335 4323489 2689905
77250.000000 -297995 -296381 4325426 2689202
77500.000000 -298019 -296366 4325495 2687240
77750.000000 -298047 -296373 4317050 2680768
78000.000000 -298080 -296377 4314806 2678405
78250.000000 -298103 -296360 4320881 2671759
78500.000000 -298069 -296344 4320587 2673966
78750.000000 -298063 -296357 4319748 2678422
79000.000000 -298035 -296290 4324137 2687307
79250.000000 -298014 -296298 4324700 2704300
79500.000000 -297989 -296290 4332714 2722153
79750.000000 -298001 -296336 4339686 2740039
80000.000000 -298005 -296378 4342816 2763412
80250.000000 -298063 -296353 4354420 2779423
80500.000000 -298003 -296323 4361579 2795749
80750.000000 -297980 -296227 4359638 2811992
81000.000000 -297942 -296258 4364737 2830106
81250.000000 -297989 -296305 4373663 2846260
81500.000000 -298006 -296321 4385495 2865307
81750.000000 -297960 -296251 4398165 2880815
82000.000000 -297978 -296262 4400901 2890389
82250.000000 -297924 -296207 4397406 2901458
82500.000000 -297960 -296185 4396191 2920989
82750.000000 -298056 -296297 4403609 2922585
83000.000000 -298056 -296306 4402078 2919716
83250.000000 -298035 -296258 4400479 2918702
83500.000000 -297989 -296250 4394315 2928217
83750.000000 -298002 -296252 4397353 2928238
84000.000000 -298002 -296258 4408000 2928328
84250.000000 -298016 -296281 4407051 2931170
84500.000000 -297982 -296236 4404140 2923524
84750.000000 -297911 -296188 4403606 2916303
85000.000000 -297920 -296245 4401412 2908816
85250.000000 -298042 -296296 4397914 2907685
85500.000000 -298005 -296233 4392875 2907787
85750.000000 -298039 -296250 4387899 2902315
86000.000000 -298006 -296294 4390834 2895380
86250.000000 -297922 -296275 4390037 2887009
86500.000000 -297973 -296224 4386940 2874820
86750.000000 -297958 -296159 4384667 2867089
87000.000000 -297941 -296192 4378548 2869271
87250.000000 -297954 -296253 4381476 2869879
87500.000000 -297969 -296219 4392942 2874390
87750.000000 -297976 -296212 4390189 2880611
88000.000000 -297955 -296254 4384613 2892347
88250.000000 -297978 -296247 4381615 2896025
88500.000000 -297968 -296280 4396047 2899555
88750.000000 -297922 -296239 4394556 2888124
89000.000000 -298015 -296261 4397428 2875605
89250.000000 -298009 -296235 4382345 2857978
89500.000000 -298052 -296233 4376378 2832855
89750.000000 -298032 -296257 4374242 2812808
90000.000000 -298103 -296247 4367871 2802842
90250.000000 -298017 -296284 4358801 2782903
90500.000000 -297960 -296352 4356978 2758937
90750.000000 -298000 -296360 4352784 2744527
91000.000000 -298000 -296326 4341089 2726358
91250.000000 -297984 -296265 4338357 2710549
91500.000000 -298033 -296388 4333514 2696406
91750.000000 -297977 -296413 4326212 2676502
92000.000000 -297997 -296396 4320655 2659279
92250.000000 -298065 -296357 4314328 2641789
92500.000000 -298055 -296378 4308099 2631266
92750.000000 -297998 -296387 4302368 2628632
93000.000000 -298047 -296361 4308482 2629686
93250.000000 -298007 -296388 4311995 2628576
93500.000000 -297993 -296426 4312691 2629361
93750.000000 -298039 -296403 4307246 2631024
94000.000000 -298023 -296380 4309826 2623500
94250.000000 -298020 -296452 4309064 2613810
94500.000000 -298021 -296471 4307806 2616948
94750.000000 -297965 -296387 4306753 2633958
95000.000000 -297981 -296429 4304263 2639116
95250.000000 -298040 -296398 4293821 2637349
95500.000000 -298022 -296367 4304196 2646878
95750.000000 -298021 -296372 4320680 2657341
96000.000000 -298075 -296353 4322631 2657303
96250.000000 -298057 -296414 4317024 2666990
96500.000000 -298009 -296462 4317832 2676646
96750.000000 -298051 -296450 4321180 2683645
97000.000000 -298064 -296463 4320194 2690759
97250.000000 -297979 -296399 4323808 2695480
97500.000000 -297937 -296387 4329683 2691242
97750.000000 -297990 -296420 4325465 2678069
98000.000000 -298031 -296377 4316579 2671033
98250.000000 -297978 -296409 4307968 2673142
98500.000000 -297900 -296441 4307984 2672892
98750.000000 -297932 -296439 4317958 2676477
99000.000000 -297978 -296450 4315521 2688429
99250.000000 -297987 -296404 4317531 2705994
99500.000000 -298043 -296361 4327132 2722444
99750.000000 -298030 -296314 4337268 2730415
100000.000000 -298004 -296385 4351153 2745635
100250.000000 -297969 -296448 4353179 2772562
100500.000000 -297979 -296419 4361126 2792465
100750.000000 -298005 -296337 4371735 2810474
101000.000000 -297965 -296332 4372671 2827877
101250.000000 -297972 -296323 4371744 2841519
101500.000000 -297950 -296305 4379516 2860814
101750.000000 -297949 -296211 4396242 2876528
102000.000000 -298007 -296219 4405612 2895669
102250.000000 -297927 -296282 4411920 2901952
102500.000000 -297958 -296319 4412511 2908029
102750.000000 -297969 -296309 4406805 2920655
103000.000000 -297984 -296306 4409077 2920290
103250.000000 -297988 -296237 4404749 2918069
103500.000000 -297943 -296297 4405058 2926108
103750.000000 -297975 -296280 4409417 2918490
104000.000000 -298031 -296271 4404151 2917313
104250.000000 -297997 -296255 4394566 2919470
104500.000000 -297970 -296210 4391401 2926625
104750.000000 -298004 -296276 4397117 2930327
105000.000000 -298017 -296265 4397430 2922901
105250.000000 -297966 -296270 4399868 2907845
105500.000000 -297922 -296221 4402355 2903172
105750.000000 -297970 -296188 4390097 2899587
106000.000000 -297944 -296166 4383373 2890262
106250.000000 -297933 -296272 4376576 2880260
106500.000000 -297903 -296219 4382955 2869531
106750.000000 -297928 -296187 4391610 2865972
107000.000000 -297933 -296211 4385394 2871619
107250.000000 -297967 -296183 4384448 2869289
107500.000000 -297995 -296210 4386513 2866270
107750.000000 -297994 -296201 4385569 2868418
108000.000000 -297896 -296176 4386231 2878792
108250.000000 -297956 -296181 4387567 2886917
108500.000000 -297955 -296232 4387284 2880762
108750.000000 -297980 -296174 4385028 2870613
109000.000000 -298016 -296212 4384496 2859169
109250.000000 -297977 -296244 4376011 2851866
109500.000000 -298007 -296237 4370258 2838202
109750.000000 -297999 -296234 4367202 2817340
110000.000000 -297951 -296246 4358603 2797903
110250.000000 -297959 -296248 4354351 2779277
110500.000000 -297899 -296272 4347615 2762235
110750.000000 -297905 -296320 4343971 2748258
111000.000000 -297928 -296354 4335401 2733485
111250.000000 -297950 -296330 4324623 2712894
111500.000000 -297937 -296268 4316372 2694804
111750.000000 -297963 -296265 4315051 2685206
112000.000000 -297988 -296397 4309970 2673087
112250.000000 -297989 -296405 4310851 2660413
112500.000000 -297936 -296356 4302015 2650414
112750.000000 -297971 -296342 4299182 2637186
113000.000000 -298001 -296371 4298103 2632199
113250.000000 -298048 -296379 4297558 2633880
113500.000000 -298002 -296396 4299625 2629817
113750.000000 -297923 -296428 4301371 2630102
114000.000000 -297928 -296421 4307118 2631891
114250.000000 -297948 -296383 4313944 2627473
114500.000000 -297959 -296410 4310902 2625817
114750.000000 -297943 -296346 4306266 2635028
115000.000000 -297998 -296394 4304040 2637922
115250.000000 -297944 -296390 4307842 2635085
115500.000000 -297915 -296365 4323453 2634409
115750.000000 -297917 -296402 4328122 2642938
116000.000000 -297957 -296401 4320448 2649763
116250.000000 -298022 -296398 4314984 2658781
116500.000000 -297989 -296387 4313650 2668573
116750.000000 -298023 -296369 4320955 2680203
117000.000000 -298013 -296355 4325656 2682472
117250.000000 -297902 -296327 4324762 2689339
117500.000000 -297943 -296289 4320163 2686871
117750.000000 -298004 -296383 4323784 2668973
118000.000000 -297998 -296331 4324663 2663357
118250.000000 -298028 -296338 4322320 2655477
118500.000000 -297996 -296389 4321555 2657553
118750.000000 -297993 -296362 4320557 2670630
119000.000000 -297922 -296305 4322483 2686696
119250.000000 -297989 -296302 4331183 2688463
119500.000000 -298004 -296312 4343875 2703832
119750.000000 -297984 -296324 4343344 2725833
120000.000000 -297961 -296353 4337480 2751237
120250.000000 -297934 -296323 4344468 2771599
120500.000000 -297985 -296285 4363951 2781225
120750.000000 -297965 -296287 4374134 2802524
121000.000000 -297981 -296258 4375863 2822788
121250.000000 -297979 -296284 4387091 2837692
121500.000000 -297944 -296290 4394714 2850501
121750.000000 -297983 -296246 4400461 2868442
122000.000000 -297927 -296227 4394230 2894926
122250.000000 -297985 -296313 4400823 2915455
122500.000000 -297959 -296315 4410049 2922218
122750.000000 -297968 -296262 4412714 2921297
123000.000000 -298006 -296187 4416551 2916179
123250.000000 -297983 -296162 4411193 2917082
123500.000000 -297941 -296227 4418186 2925195
123750.000000 -297979 -296312 4415702 2923452
124000.000000 -297963 -296285 4416941 2918063
124250.000000 -297926 -296253 4415972 2919817
124500.000000 -297984 -296254 4399322 2923270
124750.000000 -297985 -296187 4397174 2923832
125000.000000 -297950 -296169 4397580 2921160
125250.000000 -298047 -296245 4398364 2905735
125500.000000 -298003 -296272 4403356 2902628
125750.000000 -298071 -296221 4404668 2895259
126000.000000 -298035 -296233 4398755 2882947
126250.000000 -297979 -296237 4401013 2876266
126500.000000 -298000 -296224 4396269 2872031
126750.000000 -298030 -296202 4388034 2869291
127000.000000 -298051 -296195 4392597 2869818
127250.000000 -297956 -296215 4402490 2863572
127500.000000 -297949 -296193 4401910 2867835
127750.000000 -297975 -296166 4394708 2878457
